Hash of previous block,pi,Sub Users,Step
eae0cab97b541731f2ed949151cbe8f3fcb1574ddcd9f7cfb6e4f00037ed15c8c16dcc58908e99b000b67d2a56fe835c5abbb0053283a408090143a7724507ba , b'72070588700310278461343968483330493228133199889833549849808380206899237654106' ,0,3
5f4a94a2fcf9f757e77b33d1efb0bb1501d35f0f802fecb6ef59bd18257545d474222d00c78405c86a254ec88b194e3c293f4c4c3314c72a5302b8570b9210bb , b'72070588700310278461343968483330493228133199889833549849808380206899237654106' ,0,3
c756e9e366adbd791b26faee0747c4200409d39fa69b000bc7b1a2ceaff37ee61d6746f08f1bd7ea097c7a76a24186f7fdc995918088419f2313050cf5f096fa , b'72070588700310278461343968483330493228133199889833549849808380206899237654106' ,0,3
40b27b04d87f1e8d6116cef0918e6353c6f49845507a9ff71c1d4a50879620802d724b007c5d98ae349b0497ac1ecb5b339741a49b33ac53d17bb44f8c69ef51 , b'72070588700310278461343968483330493228133199889833549849808380206899237654106' ,0,3
48cecf9208964271757671c75a9453971b761db1961f879c39c2e9d006bf43a373c44a6db5c7359ce7335ae2d6b44e25e1273fe4fb0fd2021dd6e238f7dfee3d , b'72070588700310278461343968483330493228133199889833549849808380206899237654106' ,0,3
172d1aaea080e8f7970892914dd062fef0468888db63abea28953972f8d8328977b3cb369040a78908d808a0a3cafa37e0f3d14a9363c2c871164788f96bdf99 , b'72070588700310278461343968483330493228133199889833549849808380206899237654106' ,0,3
0155a4997779c8eb73a4762d14bfe6fa169592d7d0dbf8c1dd303ec4248fd3472cd243a7250eaae746f3c1328ac8c1dee4390a7c6d42b09ba0fd9eb1a8bcf813 , b'72070588700310278461343968483330493228133199889833549849808380206899237654106' ,0,3
2e5d2525edde4fc1efff06b6d535c60bc25be0e136830301ad0e981e6b8aab9dcf217ca338eacd50238f24909f568ac106a0a3ce008ac09b29704a439d2fc2b7 , b'72070588700310278461343968483330493228133199889833549849808380206899237654106' ,0,3
ce57b08e2beb7da035b4298ea0c045d7c532dc8958c89d8be7dc178d6a623913332738a9f5e03a9907cbcc8eb245b8718d4c80a6fc530d2d83bec7a9c062f893 , b'72070588700310278461343968483330493228133199889833549849808380206899237654106' ,0,3
0cd8db1d2ee47d3b849423066d7e2a8acb64f1ca9e906a5e1751a560f499d47c7c8978d20dfe3721f25754d8045dc0688f4982fdb5ccc49dfe3866e5bafa5d7e , b'72070588700310278461343968483330493228133199889833549849808380206899237654106' ,0,3
4a61f93e22e995f02398399a60958b312badf42f02e396539fbe12e1e387879f91cd4cb4d81baa05fc71ebc5c7350694279d4e9065accb4aa9f586bddd48aa70 , b'72070588700310278461343968483330493228133199889833549849808380206899237654106' ,0,3
3aa4e021f2d78dcb3b6fb8fb36760c158f16b43252f599020de24b623aaf41238ae98d2a82abb1af6324962f0123c415b95f485c6388865d635dc104eaf1748f , b'72070588700310278461343968483330493228133199889833549849808380206899237654106' ,0,3
7a3161428a199e854b67ef62e8e9f63362606328217b8f6bf1e71ff8c46e31adaa58418f6b63f3d4927e4c9f1285c7c614fbae404445c3fa42f5de521ffa181b , b'72070588700310278461343968483330493228133199889833549849808380206899237654106' ,0,3
2225f29a907252034f406495dab918892a29d16660145da01e2a985beeb144fdc53319ab688cd032a46704b24d3db1a1904756efc8e38daa677e59a85608968e , b'72070588700310278461343968483330493228133199889833549849808380206899237654106' ,0,3
9c46c787ce8b8f1dcf1ea46fc96c5071a3a71b756ec65797e18696c6928cc98c7d3f97878999cb3e342fc9403f1ff379338135115f4c469731565c55066e37ab , b'72070588700310278461343968483330493228133199889833549849808380206899237654106' ,0,3
5f7ce1b86a8fd48b083e4cab7b792514042ac07dd1b225a7852259179c0c34c3d8c06db7dc1c0e111af36ad5b3e9085133c73adb0773a561a8e618ec992cc14b , b'72070588700310278461343968483330493228133199889833549849808380206899237654106' ,0,3
0768d12c64e0d915838a0b20a8721b59d9d181f91cee916f06920cd57062ebfc1f0b348c0c5e13fa02e55a23a37bd66b4c9f51ded48cf382c26b5134da0c9130 , b'72070588700310278461343968483330493228133199889833549849808380206899237654106' ,0,3
abdabf016004b5f43bad57e3a809c8377ba23c8710017a5f63529006d368e07fb13c8f636446666b72fe5d37d2b8fcc3feeedfbca30f89b0136aa94fdaf2e8ec , b'72070588700310278461343968483330493228133199889833549849808380206899237654106' ,0,3
388a1317f5c8a42466311711bf7fd03f9ff2bf48e5bac129ba58f2e43cf07992de38b42f1b7242334e32de7c0eb4a00d9d35f10fe18f956d5f25b9e5bb714144 , b'72070588700310278461343968483330493228133199889833549849808380206899237654106' ,0,3
de9d13e850ffd87875b15f5bb02f8528be726548e3806388d6140c19743374a1e5300783355d83e6bf76de1d935e9ed466daf4550bd2a42fb64be1b102d3fe5c , b'72070588700310278461343968483330493228133199889833549849808380206899237654106' ,0,3
35ce0d1516ee2940cf00a35534cd415fa262eb3becbff2e4dbe707c146a6c9b8b31496f7063b92015dc90e9d6b06beba22e59aab71be8a0c03abf14891f9d364 , b'72070588700310278461343968483330493228133199889833549849808380206899237654106' ,0,3
b31698174487e2fc24b17414a803eded141c2432bc1b0a638a32917ea3a52c50326779e9e42aec7e00c0b0a399522092696b2894ee19235c9018dbd52a60803a , b'72070588700310278461343968483330493228133199889833549849808380206899237654106' ,0,3
f10d0a263d23031773d2b42cd8cc69d7644a83b2f6202afa7d4ae14c46e2540448a95d211e7e47d415d4a8ba14722fb776cdf57a07b7f16c9f35febd34b5852a , b'72070588700310278461343968483330493228133199889833549849808380206899237654106' ,0,3
396de59b4a1bd95e7feb1f63d7c642890c313d77575f2efb3dd8d3a7c65ab45977c56cfdc2eb8c907e667d70f94773334efa2bc94485674155c313145384ba9f , b'72070588700310278461343968483330493228133199889833549849808380206899237654106' ,0,3
fa7a042645c67148cf1b52947267eb587762fbb30b403dd4213bab6f2c254aed5906e0413769b42a8f186b08b7079b73385ac068c6be2bbb084699ffbd3a9bc0 , b'72070588700310278461343968483330493228133199889833549849808380206899237654106' ,1,3
048bf8f79fe979801b1591f9ffa78ed2016928cf1bcd070bfa327dba0ed699a8583b9f4664eb290b5d5f27fcba15c41d846d2cee0fae16d8d7246118e43868c1 , b'72070588700310278461343968483330493228133199889833549849808380206899237654106' ,0,3
d6ef55526f6c12cdf5138292e1e245100a581bb4d6627253874cf1a6a108b66f53f7d0df2ca93fa46bdd7369aa1f6701499622592a68d3096c50efc2aec531dd , b'72070588700310278461343968483330493228133199889833549849808380206899237654106' ,0,3
1e0107fdfa713177b24e672322957fcd18e0276d90266dae00b09e115ca93e691e67229cada51e6f091af43d9a659b862aaf5beba9912b0a4e5818e153cf6957 , b'72070588700310278461343968483330493228133199889833549849808380206899237654106' ,0,3
ff3c2d3e649e37eca534a60af9d9f6e94f1b888df8b38fa03af2c54d0d7066dd057b0aca13f154b442d1ebc1a840e7d88bd5cfe8d7a18931aa1397e99fbc20ac , b'72070588700310278461343968483330493228133199889833549849808380206899237654106' ,1,3
e80da6f5d8ade88b31533678acb4655ed5526e104331ee72f62ebec4cce92ebe484e6f5f5f42cd5eee8b7c7979458a759f48078e236aa42d0b8e91b60d99bc63 , b'72070588700310278461343968483330493228133199889833549849808380206899237654106' ,0,3
34e745737c1a4ccc096d3dc9efd446d7efdc7ff47d187ccfd954768e3d35c86d37125694e80f9e9c921417ef9c6aa0ee73f10a399b37bf47a5a46ffc70040399 , b'72070588700310278461343968483330493228133199889833549849808380206899237654106' ,0,3
9e25f8eb2e4d7a22e2c5f132afee10f4ec32041d2e85ae603f8539caad9ab9d56a5b620f5840344cd728e7b49d7177895272b8f4304d115bce2df61514c1a0fb , b'72070588700310278461343968483330493228133199889833549849808380206899237654106' ,0,3
2aef7523e7d5d1740fcc0c24506a39aa5ba666713b63b971b2e5fd02742cbd83a7bc21078b1c6a0c8b349d12b87ff31b10f4dea9403deb8d5db25b97893db089 , b'72070588700310278461343968483330493228133199889833549849808380206899237654106' ,0,3
7e219d80eb953e02513884b8aa955d5b3d129af916e9ab6cb870bf355f123271e7658496c51390f0f5a16aa2964987721d6d1e80a1b53e890ce2bf40a6930694 , b'72070588700310278461343968483330493228133199889833549849808380206899237654106' ,0,3
3fac10c2394ae39dec7f70e3c66ccac668299b763ffe2207f7e876691130055786090f8432a9a929cbe572826e212abcadaf850ccb4b2051c97de897f6785980 , b'72070588700310278461343968483330493228133199889833549849808380206899237654106' ,1,3
459e4dd9773ebd69e1fd8bf28fa067f4ef0260de6e4789375b624552753d1cc1282cdb96f91654c4019bc5f5e80023d05ed0c0aa291232ff96d0663a13d75ec3 , b'72070588700310278461343968483330493228133199889833549849808380206899237654106' ,0,3
9108ec151f51f66a717737d5a4f009203d1331826d3faa82b30e651eb6063b27a37e4ae09823df7824466cfa0c39dfea6cd254256a42f40d85d9f9ac80ad2eb2 , b'72070588700310278461343968483330493228133199889833549849808380206899237654106' ,0,3
5ead662206ad6d9938b1d1f7711298a236efbe857166b1273ccb38932361b427126df5193447213e6559d5105d60a9f6760d13c1bd728f7b3f16eaef46897072 , b'72070588700310278461343968483330493228133199889833549849808380206899237654106' ,0,3
6f169be2cc883361c3c59fa2916495c6a0d92aa7580fbb83fe30375f4983766d8d5eb4981dcaea3ee17a513ca6b4b70b9ae19760f354e1190e6e76078dbf58f3 , b'72070588700310278461343968483330493228133199889833549849808380206899237654106' ,0,3
4c1b3251f5cc76bd936b9ea1c3596416bb3c0826269eeffc72b105afe4d256d5d80d6fc566083e72d15c0dcc50e6df33f847c6284d32c8ca518c1c04a375fb81 , b'72070588700310278461343968483330493228133199889833549849808380206899237654106' ,0,3
ed581ae2033bb57b99f46ca00b4ca7efe10745c960da448efdc2aae25d468460244bfa1c4d4e2fe39c2f78ad2d0e0a288eee120dfb0ca59cac15940e7a4e28cb , b'72070588700310278461343968483330493228133199889833549849808380206899237654106' ,0,3
36774b6fbc5e608160635af6b3af193814df697e171b24d5dbfa0b9669a19d49f63befce89be6d3e9d41c126993806bf64511c920d1973c9f8ce87e9cdaf2ca0 , b'72070588700310278461343968483330493228133199889833549849808380206899237654106' ,0,3
95637e604b86bf07a06875124c587b35fc39bb5fbd3487d79a66608ced36564beeb99763d29a76abff1695c3dc7630319906443fad456b86301280a9bf5c1f2a , b'29708896614137695838285011102913045923031839433092834383695575002547435301995' ,0,5
b3faf03b06b9ae75e4b3d26e2b0d2f39d9d6cd507b3e89674986059d57acbb2ac2a56a400f6ae2c8a2f76f175e9bb785430bed7807794701cb112a51c535f7de , b'72070588700310278461343968483330493228133199889833549849808380206899237654106' ,0,3
48630621ca851d11227dcbd319d3bd8cfc0c62fa497d97eee28bb590b2d3c13aad3466f2b8738b1bed9becbe0cb8e90786dfd2b575e264accd1745a34ff2854f , b'72070588700310278461343968483330493228133199889833549849808380206899237654106' ,0,3
3f2f9815b53aa271b8f8cbeef91744482bf6675d5c2de6c12f8425fefbe2d25c49581cd5d3b909989b58d7ff8b198b0e550eca4da3213fddf797c8e3dffbbbeb , b'72070588700310278461343968483330493228133199889833549849808380206899237654106' ,1,3
670b5d45cea7d04092bb87c2c71f533035fedb07c6284d18fa3dee6ab9c05dc0a9ec07b152ec94992b9565cb3de4deb7644f57cd29a215a1920b0f450425940e , b'72070588700310278461343968483330493228133199889833549849808380206899237654106' ,0,3
6e1cc86441de89d4d7262bfe59c3f947ebe7c928ef0e5ec7e52b3fa36adccec21b9027d89f5cf9485538c8905da6f33a32e1b426d9ed963cbe2adb94d50fb57b , b'72070588700310278461343968483330493228133199889833549849808380206899237654106' ,0,3
5cdfb9edd2980a7fbc7f18ae58942f6809220bcd814715f2f67b124692433e63e06390e8eb4087c288b2613abb3b52ba78d3a7a895b5966592f54871cfc8ff29 , b'72070588700310278461343968483330493228133199889833549849808380206899237654106' ,0,3
168fe9f0f0b5394125ca1fdbd38bc9f9dd8f488ae210da739df706eb23a50134dca47c9eabf5b728aebcae52e1c5780d6c24e99d215fdb23cbe34a18883f7982 , b'72070588700310278461343968483330493228133199889833549849808380206899237654106' ,0,3
e2a318acc45c9e33a9259eae57ac0231c998048ab66b17400a70b59515a87b4236a322ab75108c61805bbc24cd4a4c5d3c1d4a13ae548c5b0ce9fc2d10d61d7f , b'72070588700310278461343968483330493228133199889833549849808380206899237654106' ,0,3
639c4af80dddb2287a134fa9838c9478eb19ef7cd6df6a1551f09e2aa90ce0eed8282b64730484c2aab50b3e4c358d50685394f31a426bd732d0dc989497aed1 , b'72070588700310278461343968483330493228133199889833549849808380206899237654106' ,0,3
1763c9ec5dc081340619d55e2ced0b8f26ff270addb8dce0038def543622c88067764dd67da77c2ef2d254a47e2cd4e5a30cee29fb7bf483256f2f864646e1a0 , b'72070588700310278461343968483330493228133199889833549849808380206899237654106' ,0,3
46646ffa3d65a719616c3a9ca815e84b8ffb87d21fb5f2e24f3f917e27f8b499a67f7ddd316cc9fbd0aec023c15e114d18869be0fc73d8ebcec98a5abc51fdeb , b'72070588700310278461343968483330493228133199889833549849808380206899237654106' ,0,3
f74eed4d0b4669eebda4e58dc5202e6c3da85326c1c68ca0fd5297d4987e9a372866e06c6a008b4295e575ba98b94116656008044e89fc0cfca084c258101b15 , b'72070588700310278461343968483330493228133199889833549849808380206899237654106' ,0,3
8a30f7c4981678b0ddae2fcda326dfbce15bd15cb0d06522d3af1200a440e858d357385d8c6d118cfbce35ba4b0e4499bd835746e31c0dbe9ca75c635e9fc82d , b'72070588700310278461343968483330493228133199889833549849808380206899237654106' ,0,3
6b208e2b0b90adc64a379c966c8350ba9e06f9df7d4ded294ed036f89e64aea577aadac2c4118a24ace5dc9aebf5a64a42d8df2c1235b37309373dc7e965d358 , b'72070588700310278461343968483330493228133199889833549849808380206899237654106' ,0,3
1f6c6a949de43ea5759c0eb8d32547a778d89c6e04dde6ca1996aa3ebce0a42e44d058aebc8fbc7de6869e5e8dd4eb9fca6dcdfaf8f825e00f1ae6da73b02846 , b'72070588700310278461343968483330493228133199889833549849808380206899237654106' ,1,3
3ead7f5ec7690ce5f432d638c815dc7797c0a143273b374c225a3b0903c7c1b5bfa9b0a6768c7e322574e48088178767b903d8ccba4a1e1350d962b7eb8cbd65 , b'72070588700310278461343968483330493228133199889833549849808380206899237654106' ,0,3
da688bc58e1441c432bb7d1129ce048afebdcfbb28de8efc468ab74490358acf58e97ab44c8bd53921a3122625af4807fe08ad7efae8802e0345a724a1df8b71 , b'72070588700310278461343968483330493228133199889833549849808380206899237654106' ,0,3
eaeecba05034a73e2df574b6c820c51cdfe300fcf3374c76d589282ad81e4c122834838d04039cb78bdc00dc3187b611f66a8b3a723fbefd4111e1f852c5aed4 , b'72070588700310278461343968483330493228133199889833549849808380206899237654106' ,0,3
6d8056edcfc35e8c6f78c72a2e3018d5ff5700b0e1fed546bcc8669d7a076050e008a30b090e240eacc5a8e762e5ce59063dcd5c0e86047db72596509783f1e8 , b'72070588700310278461343968483330493228133199889833549849808380206899237654106' ,0,3
c8f868bee4a4b4fd027ecf3fc850ec956825f9f4c887722c0dbccd6dff290c2d37edff68eb0d7e2b0383d3ef2c5fc3bbd2216240eb0bb1604b5f81b4c6ba6096 , b'72070588700310278461343968483330493228133199889833549849808380206899237654106' ,0,3
17e6b9469ac61bf73a439788809f5f0f8731c097f057fec9321fe19b4b49c18cebcb720105024324be7ab2442a34338ffa03c889a9c650585f526dc116efbe83 , b'72070588700310278461343968483330493228133199889833549849808380206899237654106' ,0,3
ef93a9bed0bc97fdecb9070c31bdcb237076c2b6fd3ad416ae6e72587768ad727d56c711ffde637f68f13f2f3d547e50d2e629cd438a98e8d3a19d6f22f233af , b'29708896614137695838285011102913045923031839433092834383695575002547435301995' ,0,5
1a72e923a66c06e465f22b32c396870a4730110490e097ec34f2d0dc1eac09b777dca59ba320edbf0b173f0653148c34edfdbac4db9d60794650076a00aec5a7 , b'72070588700310278461343968483330493228133199889833549849808380206899237654106' ,0,3
006f4fb88c005a062ac1b84bc1db86a26584f2d422d84cf9fea4c076fdbb71346789456428c9c591680db8c88599d61ba437b7beb5533398f1c25597b884dfd8 , b'72070588700310278461343968483330493228133199889833549849808380206899237654106' ,0,3
d5a998f7053361a7b511f9062ac4f323b451ba7a759ae88aaa0a13fe92973558594a1c663d3af1a9d642a4e91fbbfc9e57c569fdac048a2cba9d0ba1cd9ca45a , b'72070588700310278461343968483330493228133199889833549849808380206899237654106' ,0,3
7f038d965121f6e51d0b4dbe130bec46d393772ddb31de7457170e48d2308b5e00e07c534d98eb36c5c186c3dadf37b7fcf624b222da36e1dadb457ad3a48888 , b'72070588700310278461343968483330493228133199889833549849808380206899237654106' ,0,3
62f12911916d615523a6809c40c31d17894640ea163f7136443b2d00fe0a090b0c528ed490dd9eff73337f8f4aa04b92fbe797bef241a31d6a90fd32ab02d54c , b'72070588700310278461343968483330493228133199889833549849808380206899237654106' ,0,3
c2a49ead828d8068238e2e1095f559ea699a6c174c1a0a7d2f40aef169848792a4c6857a5ca0ebe35137be0e9d7683327fb3ee1e97b6d0ce6c88cba1ff3e6c53 , b'72070588700310278461343968483330493228133199889833549849808380206899237654106' ,0,3
a9ab2efffa91510a7062b25774254f1aab1778be7e67e69504805653aec54148a65d8d9c5a4d097378ccbf55ad868487d71878eb24f0ea455c7d290973c515ca , b'29708896614137695838285011102913045923031839433092834383695575002547435301995' ,0,5
41ea968f969770bebce0cdfb1d3f599c77fef8b119027a0e23a1821b0e528fdaee1ede8ffc20368e8339daaeac3bab0fdeff07b09b579e46677903f836f7015f , b'72070588700310278461343968483330493228133199889833549849808380206899237654106' ,0,3
6f31c2dc4cbcbebea191541ae71e2f5ef653f4dfc89bcbb09447b937eedf1c5ac015cdfb279eec70d6b56f091d9de2b383dec8c3b78df355179fb06bdcc9c393 , b'29708896614137695838285011102913045923031839433092834383695575002547435301995' ,0,5
23c20c8f58aa859e6ff562d5e10da04d96dd1a7525f5e17a4232973bbccfbcb0c4ccf234dde92a257efeadee7f3fb20d5d5f539914ccd82bd771bc9532d5b39d , b'72070588700310278461343968483330493228133199889833549849808380206899237654106' ,0,3
6ca29320a57652494bcbea10c257b0359763dff3d82be7e7d22a3a3adc6c1e4c52ca6355c1acabd481e9aa869862111cda0a33375037c575302028c1301510f4 , b'72070588700310278461343968483330493228133199889833549849808380206899237654106' ,0,3
671d1747a636200480a9f3a32f431e460c75f1da945433526a8b26532a2cfe97eee8676c2844e48bf52f144caad83fca9df5b6a4620e9e84afb22f6f6308f7b7 , b'72070588700310278461343968483330493228133199889833549849808380206899237654106' ,0,3
4e578a6ccb3dcca1534aeb4381018c5f9e272b493276ce3c767dc60daa2ea5ebcb35deb183bb92b3b9dd6a1a8565e4b018d5cb046a71892662fb20b317d4cdcd , b'72070588700310278461343968483330493228133199889833549849808380206899237654106' ,0,3
ba016080b4b624231a07a4cbe653ee84384d2a10d858b6573afca013b868b5ce02e3c2291edb6125939c819c1b9578cd88e4aef5e0df6c4341d5e30649e61209 , b'72070588700310278461343968483330493228133199889833549849808380206899237654106' ,0,3
3d1ae4a084c951121ba4768d2f51b945730afff6e326f8225a8f0a323e2b35238ebd237ce74d2f24bf082e36638d1ba6c123307ac54d2750611d0527abf3c96c , b'72070588700310278461343968483330493228133199889833549849808380206899237654106' ,0,3
3f02d8d491bc35ce347107355e187e5d7d7457a453637a34c4db78199320b478e962a8c29425dc6734367facf69bdbbc6bcdd2349ecdcc7e6745e2ef0e06a714 , b'72070588700310278461343968483330493228133199889833549849808380206899237654106' ,1,3
777aed976e3035cdc60f21320b1d4b079122e9eed4da8042d53247c6d4cf3cdfb54acc68642abe9227acf31503e6fc1e4a2d71a4e1bfa7383363ea185d9f4d27 , b'72070588700310278461343968483330493228133199889833549849808380206899237654106' ,0,3
eeec9e655c61eba099f38bb969da4e76f2414fe665dafb5eb54597f03800e0573a1d5614e39cf329ab9adc0dbc5554de79b3f251c97b427759f0dec7c7bdd078 , b'72070588700310278461343968483330493228133199889833549849808380206899237654106' ,0,3
6456ea2fde124711ee12544817e3c09afea96150091417345001f18dbc51a9738b83183461b6ea714c36dc426b1863ffcaee4237e77a187fca012535036aa7e8 , b'61563041262726100773535831182958533877552246196124441203920803601440829930345' ,0,7
d5e91e1424cd05666de92a9a3c0cc19fb45dcdda45033084bc00b7580fb697fea439da4c60fa0ea0a4f179c87fda623f035214e66b920e84fb42d2e674e3c62c , b'72070588700310278461343968483330493228133199889833549849808380206899237654106' ,0,3
3c3128a3a69d76caf3ba49a57210ecbccce5a1acc803ba870c0692c0142f3ac4922f8ad357d5db7079a4623e784d74714327901c326fc1f906b5f9fac514db99 , b'72070588700310278461343968483330493228133199889833549849808380206899237654106' ,0,3
4f8ecb477e08d53d9158f2a67584dbcf0c1a9d6f0156bc5d61853fb89897648ca5909df0500f0c75d3e4e83f37fa5df5d2549b32736f0dfcbaf0fc54a407a594 , b'72070588700310278461343968483330493228133199889833549849808380206899237654106' ,0,3
e8c039a09af10efd5a44a04ea9193fac94ac9dc707de3abaa746b956c314edce688ecd56e89e54538eccd0b8c84e10600a40197807acc270fd3c037f9b571948 , b'72070588700310278461343968483330493228133199889833549849808380206899237654106' ,0,3
7cd30a9bc9aea84c1efd7f17b83ce3fcaf867a1a818d3090b14b2c2ea5a08be1211018d830d924641dacc57124f6b9c76e8c9608312628b886d4450345bf045c , b'72070588700310278461343968483330493228133199889833549849808380206899237654106' ,0,3
43865faccb7c79b5da94a2e9cabb1c4000d9c3a22ffd042e52cafd47c224ad2bc78a427d16605537d77cce3b779884851a4d475c979292e0524f0dbc5c1120e1 , b'72070588700310278461343968483330493228133199889833549849808380206899237654106' ,0,3
4c069db0d39cf6bf6df2fffc43bda7a7760e45dbf4f8ec2d54a6e6652f65c873af7d2f07d8b26bf3f7033d20d5adb32711da423016cafecb82670052a19c2048 , b'72070588700310278461343968483330493228133199889833549849808380206899237654106' ,0,3
